date,Case_Temperature,inputpower
2022-01-07 00:30:32,30.2,3.918
2022-01-07 00:30:33,30.2,3.918
2022-01-07 00:30:34,30.2,3.918
2022-01-07 00:30:35,30.2,6.1807
2022-01-07 00:30:36,30.2,6.1807
2022-01-07 00:30:37,30.2,6.1807
2022-01-07 00:30:38,30.1,6.2016
2022-01-07 00:30:39,30.1,6.2016
2022-01-07 00:30:40,30.1,6.2016
2022-01-07 00:30:41,30.1,7.2006
2022-01-07 00:30:42,30.1,7.2006
2022-01-07 00:30:43,30.1,7.2006
2022-01-07 00:30:44,30.2,5.224
2022-01-07 00:30:45,30.2,5.224
2022-01-07 00:30:46,30.2,5.224
2022-01-07 00:30:47,30.1,5.5301
2022-01-07 00:30:48,30.1,5.5301
2022-01-07 00:30:49,30.1,5.5301
2022-01-07 00:30:50,30.1,4.8915
2022-01-07 00:30:51,30.1,4.8915
2022-01-07 00:30:52,30.1,4.8915
2022-01-07 00:30:53,30.2,4.585
2022-01-07 00:30:54,30.2,4.585
2022-01-07 00:30:55,30.2,4.585
2022-01-07 00:30:56,29.9,5.2368
2022-01-07 00:30:57,29.9,5.2368
2022-01-07 00:30:58,29.9,5.2368
2022-01-07 00:30:59,30.1,5.5318
2022-01-07 00:31:00,30.1,5.5318
2022-01-07 00:31:01,30.1,5.542
2022-01-07 00:31:02,30.1,5.542
2022-01-07 00:31:03,30.1,5.542
2022-01-07 00:31:04,30.1,5.542
2022-01-07 00:31:05,30.1,5.542
2022-01-07 00:31:06,30.1,5.542
2022-01-07 00:31:07,30.1,5.542
2022-01-07 00:31:08,30.1,5.542
2022-01-07 00:31:09,30.2,4.2289
2022-01-07 00:31:10,30.2,4.2289
2022-01-07 00:31:11,30.2,4.2289
2022-01-07 00:31:12,30.2,3.9096
2022-01-07 00:31:13,30.2,3.9096
2022-01-07 00:31:14,30.2,3.9096
2022-01-07 00:31:15,30.1,4.9095
2022-01-07 00:31:16,30.2,5.5488
2022-01-07 00:31:17,30.2,5.5488
2022-01-07 00:31:18,30.2,5.5488
2022-01-07 00:31:19,30.1,4.5528
2022-01-07 00:31:20,30.1,4.5528
2022-01-07 00:31:21,30.1,4.5528
2022-01-07 00:31:22,30.2,5.868
2022-01-07 00:31:23,30.2,5.868
2022-01-07 00:31:24,30.2,5.868
2022-01-07 00:31:25,30.4,5.5624
2022-01-07 00:31:26,30.4,5.5624
2022-01-07 00:31:27,30.4,5.5624
2022-01-07 00:31:28,30.1,5.2288
2022-01-07 00:31:29,30.1,5.2288
2022-01-07 00:31:30,30.1,5.2288
2022-01-07 00:31:31,30.3,4.2302
2022-01-07 00:31:32,30.3,4.2302
2022-01-07 00:31:33,30.3,4.2302
2022-01-07 00:31:34,30.2,6.194
2022-01-07 00:31:35,30.2,6.194
2022-01-07 00:31:36,30.2,6.194
2022-01-07 00:31:37,30.2,3.9312
2022-01-07 00:31:38,30.2,3.9312
2022-01-07 00:31:39,30.1,4.2471
2022-01-07 00:31:40,30.1,4.2471
2022-01-07 00:31:41,30.1,4.2471
2022-01-07 00:31:42,30.1,4.8795
2022-01-07 00:31:43,30.1,4.8795
2022-01-07 00:31:44,30.1,4.8795
2022-01-07 00:31:45,30.2,4.884
2022-01-07 00:31:46,30.2,4.884
2022-01-07 00:31:47,30.2,4.884
2022-01-07 00:31:48,30.3,7.2006
2022-01-07 00:31:49,30.3,7.2006
2022-01-07 00:31:50,30.3,7.2006
2022-01-07 00:31:51,30.1,4.5724
2022-01-07 00:31:52,30.1,4.5724
2022-01-07 00:31:53,30.1,4.5724
2022-01-07 00:31:54,30.4,5.2096
2022-01-07 00:31:55,30.4,5.2096
2022-01-07 00:31:56,30.4,5.2096
2022-01-07 00:31:57,30.3,4.564
2022-01-07 00:31:58,30.3,4.564
2022-01-07 00:31:59,30.3,4.564
2022-01-07 00:32:00,30.2,6.55
2022-01-07 00:32:01,30.2,6.55
2022-01-07 00:32:02,30.2,6.55
2022-01-07 00:32:03,30.3,4.902
2022-01-07 00:32:04,30.3,4.902
2022-01-07 00:32:05,30.3,4.902
2022-01-07 00:32:06,30.3,4.884
2022-01-07 00:32:07,30.3,4.884
2022-01-07 00:32:08,30.3,4.884
2022-01-07 00:32:09,30.4,4.8915
2022-01-07 00:32:10,30.4,4.8915
2022-01-07 00:32:11,30.4,4.8915
2022-01-07 00:32:12,30.2,5.5624
2022-01-07 00:32:13,30.2,5.5624
2022-01-07 00:32:14,30.2,5.5624
2022-01-07 00:32:15,30.4,5.8806
2022-01-07 00:32:16,30.4,5.8806
2022-01-07 00:32:17,30.4,5.8806
2022-01-07 00:32:18,30.2,4.2302
2022-01-07 00:32:19,30.2,4.2302
2022-01-07 00:32:20,30.2,4.2302
2022-01-07 00:32:21,30.2,4.2354
2022-01-07 00:32:22,30.2,4.2354
2022-01-07 00:32:23,30.2,4.2354
2022-01-07 00:32:24,30.4,5.5607
2022-01-07 00:32:25,30.4,5.5607
2022-01-07 00:32:26,30.4,5.5607
2022-01-07 00:32:27,30.4,7.5095
2022-01-07 00:32:28,30.4,7.5095
2022-01-07 00:32:29,30.4,7.5095
2022-01-07 00:32:30,30.2,3.9024
2022-01-07 00:32:31,30.2,3.9024
2022-01-07 00:32:32,30.2,3.9024
2022-01-07 00:32:33,30.4,5.2208
2022-01-07 00:32:34,30.4,5.2208
2022-01-07 00:32:35,30.4,5.2208
2022-01-07 00:32:36,30.3,5.8914
2022-01-07 00:32:37,30.3,5.8914
2022-01-07 00:32:38,30.3,5.8914
2022-01-07 00:32:39,30.3,6.2073
2022-01-07 00:32:40,30.3,6.2073
2022-01-07 00:32:41,30.3,6.2073
2022-01-07 00:32:42,30.4,4.2276
2022-01-07 00:32:43,30.4,4.2276
2022-01-07 00:32:44,30.4,4.2276
2022-01-07 00:32:45,30.4,5.2192
2022-01-07 00:32:46,30.4,5.2192
2022-01-07 00:32:47,30.4,5.2192
2022-01-07 00:32:48,30.2,4.251
2022-01-07 00:32:49,30.2,4.251
2022-01-07 00:32:50,30.2,4.251
2022-01-07 00:32:51,30.3,4.9035
2022-01-07 00:32:52,30.3,4.9035
2022-01-07 00:32:53,30.3,4.9035
2022-01-07 00:32:54,30.3,6.1845
2022-01-07 00:32:55,30.3,6.1845
2022-01-07 00:32:56,30.3,6.1845
2022-01-07 00:32:57,30.4,6.516
2022-01-07 00:32:58,30.4,6.516
2022-01-07 00:32:59,30.4,6.516
2022-01-07 00:33:00,30.3,4.9065
2022-01-07 00:33:01,30.3,4.9065
2022-01-07 00:33:02,30.3,4.9065
2022-01-07 00:33:03,30.2,5.5437
2022-01-07 00:33:04,30.2,5.5437
2022-01-07 00:33:05,30.2,5.5437
2022-01-07 00:33:06,30.3,5.5284
2022-01-07 00:33:07,30.3,5.5284
2022-01-07 00:33:08,30.3,5.5284
2022-01-07 00:33:09,30.4,4.887
2022-01-07 00:33:10,30.4,4.887
2022-01-07 00:33:11,30.4,4.887
2022-01-07 00:33:12,30.4,4.585
2022-01-07 00:33:13,30.4,4.585
2022-01-07 00:33:14,30.4,4.585
2022-01-07 00:33:15,30.3,5.5505
2022-01-07 00:33:16,30.3,5.5505
2022-01-07 00:33:17,30.3,5.5505
2022-01-07 00:33:18,30.5,5.208
2022-01-07 00:33:19,30.5,5.208
2022-01-07 00:33:20,30.5,5.208
2022-01-07 00:33:21,30.4,4.2302
2022-01-07 00:33:22,30.4,4.2302
2022-01-07 00:33:23,30.4,4.2302
2022-01-07 00:33:24,30.3,5.5709
2022-01-07 00:33:25,30.3,5.5709
2022-01-07 00:33:26,30.3,5.5709
2022-01-07 00:33:27,30.2,3.924
2022-01-07 00:33:28,30.2,3.924
2022-01-07 00:33:29,30.2,3.924
2022-01-07 00:33:30,30.4,4.2276
2022-01-07 00:33:31,30.4,4.2276
2022-01-07 00:33:32,30.4,4.2276
2022-01-07 00:33:33,30.4,4.5584
2022-01-07 00:33:34,30.4,4.5584
2022-01-07 00:33:35,30.4,4.5584
2022-01-07 00:33:36,30.5,8.5176
2022-01-07 00:33:37,30.5,8.5176
2022-01-07 00:33:38,30.5,8.5176
2022-01-07 00:33:39,30.4,6.534
2022-01-07 00:33:40,30.4,6.534
2022-01-07 00:33:41,30.4,6.534
2022-01-07 00:33:42,30.4,4.8795
2022-01-07 00:33:43,30.4,4.8795
2022-01-07 00:33:44,30.4,4.8795
2022-01-07 00:33:45,30.3,6.1921
2022-01-07 00:33:46,30.3,6.1921
2022-01-07 00:33:47,30.3,6.1921
2022-01-07 00:33:48,30.4,5.2448
2022-01-07 00:33:49,30.4,5.2448
2022-01-07 00:33:50,30.4,5.2448
2022-01-07 00:33:51,30.4,5.8716
2022-01-07 00:33:52,30.4,5.8716
2022-01-07 00:33:53,30.4,5.8716
2022-01-07 00:33:54,30.4,4.2263
2022-01-07 00:33:55,30.4,4.2263
2022-01-07 00:33:56,30.4,4.2263
2022-01-07 00:33:57,30.4,4.8885
2022-01-07 00:33:58,30.4,4.8885
2022-01-07 00:33:59,30.4,4.8885
2022-01-07 00:34:00,30.4,6.546
2022-01-07 00:34:01,30.4,6.546
2022-01-07 00:34:02,30.4,6.546
2022-01-07 00:34:03,30.5,4.2445
2022-01-07 00:34:04,30.5,4.2445
2022-01-07 00:34:05,30.5,4.2445
2022-01-07 00:34:06,30.4,3.9024
2022-01-07 00:34:07,30.4,3.9024
2022-01-07 00:34:08,30.4,3.9024
2022-01-07 00:34:09,30.4,4.564
2022-01-07 00:34:10,30.4,4.564
2022-01-07 00:34:11,30.4,4.564
2022-01-07 00:34:12,30.4,4.2549
2022-01-07 00:34:13,30.4,4.2549
2022-01-07 00:34:14,30.4,4.2549
2022-01-07 00:34:15,30.4,5.2272
2022-01-07 00:34:16,30.4,5.2272
2022-01-07 00:34:17,30.4,5.2272
2022-01-07 00:34:18,30.5,3.9024
2022-01-07 00:34:19,30.5,3.9024
2022-01-07 00:34:20,30.5,3.9024
2022-01-07 00:34:21,30.6,5.2208
2022-01-07 00:34:22,30.6,5.2208
2022-01-07 00:34:23,30.6,5.2208
2022-01-07 00:34:24,30.4,4.2562
2022-01-07 00:34:25,30.4,4.2562
2022-01-07 00:34:26,30.4,4.2562
2022-01-07 00:34:27,30.4,5.2288
2022-01-07 00:34:28,30.4,5.2288
2022-01-07 00:34:29,30.4,5.2288
2022-01-07 00:34:30,30.5,4.5486
2022-01-07 00:34:31,30.5,4.5486
2022-01-07 00:34:32,30.5,4.5486
2022-01-07 00:34:33,30.4,5.868
2022-01-07 00:34:34,30.4,5.868
2022-01-07 00:34:35,30.4,5.868
2022-01-07 00:34:36,30.4,4.2549
2022-01-07 00:34:37,30.4,4.2549
2022-01-07 00:34:38,30.4,4.2549
2022-01-07 00:34:39,30.5,5.5556
2022-01-07 00:34:40,30.5,5.5556
2022-01-07 00:34:41,30.5,5.5556
2022-01-07 00:34:42,30.5,5.2032
2022-01-07 00:34:43,30.5,5.2032
2022-01-07 00:34:44,30.5,5.2032
2022-01-07 00:34:45,30.5,5.2112
2022-01-07 00:34:46,30.5,5.2112
2022-01-07 00:34:47,30.5,5.2112
2022-01-07 00:34:48,30.4,4.2562
2022-01-07 00:34:49,30.4,4.2562
2022-01-07 00:34:50,30.4,4.2562
2022-01-07 00:34:51,30.7,6.2035
2022-01-07 00:34:52,30.7,6.2035
2022-01-07 00:34:53,30.7,6.2035
2022-01-07 00:34:54,30.5,3.252
2022-01-07 00:34:55,30.5,3.252
2022-01-07 00:34:56,30.5,3.252
2022-01-07 00:34:57,30.6,4.5626
2022-01-07 00:34:58,30.6,4.5626
2022-01-07 00:34:59,30.6,4.5626
2022-01-07 00:35:00,30.5,4.9155
2022-01-07 00:35:01,30.5,4.9155
2022-01-07 00:35:02,30.5,4.9155
2022-01-07 00:35:03,30.5,4.899
2022-01-07 00:35:04,30.5,4.899
2022-01-07 00:35:05,30.5,4.899
2022-01-07 00:35:06,30.5,4.5458
2022-01-07 00:35:07,30.5,4.5458
2022-01-07 00:35:08,30.5,4.5458
2022-01-07 00:35:09,30.5,4.2354
2022-01-07 00:35:10,30.5,4.2354
2022-01-07 00:35:11,30.5,4.2354
2022-01-07 00:35:12,30.6,5.895
2022-01-07 00:35:13,30.6,5.895
2022-01-07 00:35:14,30.6,5.895
2022-01-07 00:35:15,30.6,4.899
2022-01-07 00:35:16,30.6,4.899
2022-01-07 00:35:17,30.6,4.899
2022-01-07 00:35:18,30.6,4.2263
2022-01-07 00:35:19,30.6,4.2263
2022-01-07 00:35:20,30.6,4.2263
2022-01-07 00:35:21,30.6,4.564
2022-01-07 00:35:22,30.6,4.564
2022-01-07 00:35:23,30.6,4.564
2022-01-07 00:35:24,30.8,4.2536
2022-01-07 00:35:25,30.8,4.2536
2022-01-07 00:35:26,30.8,4.2536
2022-01-07 00:35:27,30.6,5.877
2022-01-07 00:35:28,30.6,5.877
2022-01-07 00:35:29,30.6,5.877
2022-01-07 00:35:30,30.7,4.878
2022-01-07 00:35:31,30.7,4.878
2022-01-07 00:35:32,30.7,4.878
2022-01-07 00:35:33,30.5,4.89
2022-01-07 00:35:34,30.5,4.89
2022-01-07 00:35:35,30.5,4.89
2022-01-07 00:35:36,30.6,3.9288
2022-01-07 00:35:37,30.6,3.9288
2022-01-07 00:35:38,30.6,3.9288
2022-01-07 00:35:39,30.6,4.5696
2022-01-07 00:35:40,30.6,4.5696
2022-01-07 00:35:41,30.6,4.5696
2022-01-07 00:35:42,30.6,4.5556
2022-01-07 00:35:43,30.6,4.5556
2022-01-07 00:35:44,30.6,4.5556
2022-01-07 00:35:45,30.6,6.1978
2022-01-07 00:35:46,30.6,6.1978
2022-01-07 00:35:47,30.6,6.1978
2022-01-07 00:35:48,30.6,5.5556
2022-01-07 00:35:49,30.6,5.5556
2022-01-07 00:35:50,30.6,5.5556
2022-01-07 00:35:51,30.6,4.5682
2022-01-07 00:35:52,30.6,4.5682
2022-01-07 00:35:53,30.7,5.1968
2022-01-07 00:35:54,30.7,5.1968
2022-01-07 00:35:55,30.7,5.1968
2022-01-07 00:35:56,30.6,3.5827
2022-01-07 00:35:57,30.6,3.5827
2022-01-07 00:35:58,30.6,3.5827
2022-01-07 00:35:59,30.6,5.232
2022-01-07 00:36:00,30.6,5.232
2022-01-07 00:36:01,30.6,5.232
2022-01-07 00:36:02,30.8,5.2192
2022-01-07 00:36:03,30.8,5.2192
2022-01-07 00:36:04,30.8,5.2192
2022-01-07 00:36:05,30.7,6.8271
2022-01-07 00:36:06,30.7,6.8271
2022-01-07 00:36:07,30.7,6.8271
2022-01-07 00:36:08,30.6,5.2144
2022-01-07 00:36:09,30.6,5.2144
2022-01-07 00:36:10,30.6,5.2144
2022-01-07 00:36:11,30.6,4.9095
2022-01-07 00:36:12,30.6,4.9095
2022-01-07 00:36:13,30.6,4.9095
2022-01-07 00:36:14,30.6,6.534
2022-01-07 00:36:15,30.6,6.534
2022-01-07 00:36:16,30.6,6.534
2022-01-07 00:36:17,30.6,6.534
2022-01-07 00:36:18,30.6,6.534
2022-01-07 00:36:19,30.6,6.534
2022-01-07 00:36:20,30.5,4.5724
2022-01-07 00:36:21,30.5,4.5724
2022-01-07 00:36:22,30.5,4.5724
2022-01-07 00:36:23,30.7,7.5256
2022-01-07 00:36:24,30.7,7.5256
2022-01-07 00:36:25,30.7,7.5256
2022-01-07 00:36:26,30.7,7.5256
2022-01-07 00:36:27,30.7,7.5256
2022-01-07 00:36:28,30.6,3.8988
2022-01-07 00:36:29,30.6,3.8988
2022-01-07 00:36:30,30.6,3.8988
2022-01-07 00:36:31,31.0,4.5626
2022-01-07 00:36:32,31.0,4.5626
2022-01-07 00:36:33,30.7,6.532
2022-01-07 00:36:34,30.7,6.532
2022-01-07 00:36:35,30.7,6.532
2022-01-07 00:36:36,30.7,4.2354
2022-01-07 00:36:37,30.7,4.2354
2022-01-07 00:36:38,30.7,4.2354
2022-01-07 00:36:39,31.0,4.5598
2022-01-07 00:36:40,31.0,4.5598
2022-01-07 00:36:41,31.0,4.5598
2022-01-07 00:36:42,30.7,7.5256
2022-01-07 00:36:43,30.7,7.5256
2022-01-07 00:36:44,30.7,7.5256
2022-01-07 00:36:45,30.8,6.2016
2022-01-07 00:36:46,30.8,6.2016
2022-01-07 00:36:47,30.8,6.2016
2022-01-07 00:36:48,30.4,4.2224
2022-01-07 00:36:49,30.4,4.2224
2022-01-07 00:36:50,30.4,4.2224
2022-01-07 00:36:51,30.3,4.8855
2022-01-07 00:36:52,30.3,4.8855
2022-01-07 00:36:53,30.3,4.8855
2022-01-07 00:36:54,30.7,5.5624
2022-01-07 00:36:55,30.7,5.5624
2022-01-07 00:36:56,30.7,5.5624
2022-01-07 00:36:57,30.8,4.5696
2022-01-07 00:36:58,30.8,4.5696
2022-01-07 00:36:59,30.8,4.5696
2022-01-07 00:37:00,30.8,5.2112
2022-01-07 00:37:01,30.8,5.2112
2022-01-07 00:37:02,30.8,5.2112
2022-01-07 00:37:03,30.8,6.8691
2022-01-07 00:37:04,30.8,6.8691
2022-01-07 00:37:05,30.8,6.8691
2022-01-07 00:37:06,30.7,6.8607
2022-01-07 00:37:07,30.7,6.8607
2022-01-07 00:37:08,30.6,3.5816
2022-01-07 00:37:09,30.6,3.5816
2022-01-07 00:37:10,30.6,3.5816
2022-01-07 00:37:11,30.5,4.5598
2022-01-07 00:37:12,30.5,4.5598
2022-01-07 00:37:13,30.5,4.5598
2022-01-07 00:37:14,30.8,7.5302
2022-01-07 00:37:15,30.8,7.5302
2022-01-07 00:37:16,30.8,7.5302
2022-01-07 00:37:17,30.7,4.8975
2022-01-07 00:37:18,30.7,4.8975
2022-01-07 00:37:19,30.7,4.8975
2022-01-07 00:37:20,30.8,4.557
2022-01-07 00:37:21,30.8,4.557
2022-01-07 00:37:22,30.8,4.557
2022-01-07 00:37:23,30.9,3.906
2022-01-07 00:37:24,30.9,3.906
2022-01-07 00:37:25,30.9,3.906
2022-01-07 00:37:26,30.4,7.8408
2022-01-07 00:37:27,30.4,7.8408
2022-01-07 00:37:28,30.4,7.8408
2022-01-07 00:37:29,30.9,3.9192
2022-01-07 00:37:30,30.9,3.9192
2022-01-07 00:37:31,30.9,3.9192
2022-01-07 00:37:32,30.8,5.5318
2022-01-07 00:37:33,30.8,5.5318
2022-01-07 00:37:34,30.8,5.5318
2022-01-07 00:37:35,30.8,4.5612
2022-01-07 00:37:36,30.8,4.5612
2022-01-07 00:37:37,30.8,4.5612
2022-01-07 00:37:38,30.8,6.542
2022-01-07 00:37:39,30.8,6.542
2022-01-07 00:37:40,30.8,6.542
2022-01-07 00:37:41,30.8,4.5752
2022-01-07 00:37:42,30.8,4.5752
2022-01-07 00:37:43,30.8,4.5752
2022-01-07 00:37:44,30.8,6.1712
2022-01-07 00:37:45,30.8,6.1712
2022-01-07 00:37:46,30.8,6.1712
2022-01-07 00:37:47,30.8,4.238
2022-01-07 00:37:48,30.8,4.238
2022-01-07 00:37:49,30.8,6.2225
2022-01-07 00:37:50,30.8,6.2225
2022-01-07 00:37:51,30.8,6.2225
2022-01-07 00:37:52,30.8,3.918
2022-01-07 00:37:53,30.8,3.918
2022-01-07 00:37:54,30.8,3.918
2022-01-07 00:37:55,30.8,4.878
2022-01-07 00:37:56,30.8,4.878
2022-01-07 00:37:57,30.8,4.878
2022-01-07 00:37:58,30.9,4.8885
2022-01-07 00:37:59,30.9,4.8885
2022-01-07 00:38:00,30.9,4.8885
2022-01-07 00:38:01,30.9,4.911
2022-01-07 00:38:02,30.9,4.911
2022-01-07 00:38:03,30.9,4.911
2022-01-07 00:38:04,30.7,5.5522
2022-01-07 00:38:05,30.7,5.5522
2022-01-07 00:38:06,30.7,5.5522
2022-01-07 00:38:07,30.9,5.2
2022-01-07 00:38:08,30.9,5.2
2022-01-07 00:38:09,30.9,5.2
2022-01-07 00:38:10,30.8,3.252
2022-01-07 00:38:11,30.8,3.252
2022-01-07 00:38:12,30.8,3.252
2022-01-07 00:38:13,30.9,5.8878
2022-01-07 00:38:14,30.9,5.8878
2022-01-07 00:38:15,30.9,5.8878
2022-01-07 00:38:16,30.9,4.2458
2022-01-07 00:38:17,30.9,4.2458
2022-01-07 00:38:18,30.9,4.2458
2022-01-07 00:38:19,30.8,6.498
2022-01-07 00:38:20,30.8,6.498
2022-01-07 00:38:21,30.8,6.498
2022-01-07 00:38:22,30.8,4.887
2022-01-07 00:38:23,30.8,4.887
2022-01-07 00:38:24,30.8,4.887
2022-01-07 00:38:25,30.8,5.2384
2022-01-07 00:38:26,30.8,5.2384
2022-01-07 00:38:27,30.8,5.2384
2022-01-07 00:38:28,30.9,5.8734
2022-01-07 00:38:29,30.9,5.8734
2022-01-07 00:38:30,30.9,5.8734
2022-01-07 00:38:31,30.8,4.5528
2022-01-07 00:38:32,30.8,4.5528
2022-01-07 00:38:33,30.8,4.5528
2022-01-07 00:38:34,31.0,6.518
2022-01-07 00:38:35,31.0,6.518
2022-01-07 00:38:36,31.0,6.518
2022-01-07 00:38:37,30.9,4.5822
2022-01-07 00:38:38,30.9,4.5822
2022-01-07 00:38:39,30.9,4.5822
2022-01-07 00:38:40,31.0,7.1808
2022-01-07 00:38:41,31.0,7.1808
2022-01-07 00:38:42,31.0,7.1808
2022-01-07 00:38:43,31.0,3.9036
2022-01-07 00:38:44,31.0,3.9036
2022-01-07 00:38:45,30.9,5.5352
2022-01-07 00:38:46,30.9,5.5352
2022-01-07 00:38:47,30.9,5.5352
2022-01-07 00:38:48,31.0,4.908
2022-01-07 00:38:49,31.0,4.908
2022-01-07 00:38:50,30.8,4.5696
2022-01-07 00:38:51,30.8,4.5696
2022-01-07 00:38:52,30.8,4.5696
2022-01-07 00:38:53,30.9,7.1632
2022-01-07 00:38:54,30.9,7.1632
2022-01-07 00:38:55,30.9,7.1632
2022-01-07 00:38:56,31.0,5.868
2022-01-07 00:38:57,31.0,5.868
2022-01-07 00:38:58,31.0,5.868
2022-01-07 00:38:59,30.9,6.546
2022-01-07 00:39:00,30.9,6.546
2022-01-07 00:39:01,30.9,6.546
2022-01-07 00:39:02,30.8,5.5488
2022-01-07 00:39:03,30.8,5.5488
2022-01-07 00:39:04,30.8,5.5488
2022-01-07 00:39:05,31.0,7.15
2022-01-07 00:39:06,31.0,7.15
2022-01-07 00:39:07,31.0,7.15
2022-01-07 00:39:08,30.9,4.5626
2022-01-07 00:39:09,30.9,4.5626
2022-01-07 00:39:10,30.9,4.5626
2022-01-07 00:39:11,31.0,5.2304
2022-01-07 00:39:12,31.0,5.2304
2022-01-07 00:39:13,31.0,5.2304
2022-01-07 00:39:14,30.9,5.224
2022-01-07 00:39:15,30.9,5.224
2022-01-07 00:39:16,30.9,4.2237
2022-01-07 00:39:17,30.9,4.2237
2022-01-07 00:39:18,30.9,4.2237
2022-01-07 00:39:19,31.0,5.5403
2022-01-07 00:39:20,31.0,5.5403
2022-01-07 00:39:21,31.0,5.5403
2022-01-07 00:39:22,31.1,4.578
2022-01-07 00:39:23,31.1,4.578
2022-01-07 00:39:24,31.1,4.578
2022-01-07 00:39:25,31.0,4.5682
2022-01-07 00:39:26,31.0,4.5682
2022-01-07 00:39:27,31.0,4.5682
2022-01-07 00:39:28,30.9,6.502
2022-01-07 00:39:29,30.9,6.502
2022-01-07 00:39:30,30.9,6.502
2022-01-07 00:39:31,30.7,5.5318
2022-01-07 00:39:32,30.7,5.5318
2022-01-07 00:39:33,30.7,5.5318
2022-01-07 00:39:34,30.9,4.908
2022-01-07 00:39:35,30.9,4.908
2022-01-07 00:39:36,30.9,4.908
2022-01-07 00:39:37,31.0,3.5926
2022-01-07 00:39:38,31.0,3.5926
2022-01-07 00:39:39,31.0,3.5926
2022-01-07 00:39:40,30.9,5.859
2022-01-07 00:39:41,30.9,5.859
2022-01-07 00:39:42,30.9,5.859
2022-01-07 00:39:43,31.0,4.2328
2022-01-07 00:39:44,31.0,4.2328
2022-01-07 00:39:45,31.0,4.2328
2022-01-07 00:39:46,31.2,4.5822
2022-01-07 00:39:47,31.2,4.5822
2022-01-07 00:39:48,31.2,4.5822
2022-01-07 00:39:49,31.0,4.571
2022-01-07 00:39:50,31.0,4.571
2022-01-07 00:39:51,31.0,4.571
2022-01-07 00:39:52,31.1,4.2263
2022-01-07 00:39:53,31.1,4.2263
2022-01-07 00:39:54,31.1,4.2263
2022-01-07 00:39:55,31.1,4.2341
2022-01-07 00:39:56,31.1,4.2341
2022-01-07 00:39:57,31.1,4.2341
2022-01-07 00:39:58,31.0,4.5822
2022-01-07 00:39:59,31.0,4.5822
2022-01-07 00:40:00,31.0,4.5822
2022-01-07 00:40:01,31.0,5.5471
2022-01-07 00:40:02,31.0,5.5471
2022-01-07 00:40:03,31.0,5.5471
2022-01-07 00:40:04,31.0,4.225
2022-01-07 00:40:05,31.0,4.225
2022-01-07 00:40:06,31.0,4.225
2022-01-07 00:40:07,31.0,4.8855
2022-01-07 00:40:08,31.0,4.8855
2022-01-07 00:40:09,31.0,4.8855
2022-01-07 00:40:10,31.3,4.578
2022-01-07 00:40:11,31.3,4.578
2022-01-07 00:40:12,31.3,4.578
2022-01-07 00:40:13,31.1,8.4864
2022-01-07 00:40:14,31.1,8.4864
2022-01-07 00:40:15,31.1,8.4864
2022-01-07 00:40:16,31.0,4.2224
2022-01-07 00:40:17,31.0,4.2224
2022-01-07 00:40:18,31.0,4.2224
2022-01-07 00:40:19,31.0,5.8644
2022-01-07 00:40:20,31.0,5.8644
2022-01-07 00:40:21,31.0,5.8644
2022-01-07 00:40:22,31.0,7.5233
2022-01-07 00:40:23,31.0,7.5233
2022-01-07 00:40:24,31.0,7.5233
2022-01-07 00:40:25,30.9,5.5488
2022-01-07 00:40:26,30.9,5.5488
2022-01-07 00:40:27,30.9,5.5488
2022-01-07 00:40:28,31.0,4.5514
2022-01-07 00:40:29,31.0,4.5514
2022-01-07 00:40:30,31.0,4.5514
2022-01-07 00:40:31,31.0,4.564
2022-01-07 00:40:32,31.0,4.564
2022-01-07 00:40:33,31.0,4.564
2022-01-07 00:40:34,31.0,4.2549
2022-01-07 00:40:35,31.0,4.2549
2022-01-07 00:40:36,31.0,4.2549
2022-01-07 00:40:37,31.1,3.9144
2022-01-07 00:40:38,31.1,3.9144
2022-01-07 00:40:39,31.1,3.9144
2022-01-07 00:40:40,31.1,7.1544
2022-01-07 00:40:41,31.1,7.1544
2022-01-07 00:40:42,31.1,7.1544
2022-01-07 00:40:43,31.2,4.881
2022-01-07 00:40:44,31.2,4.881
2022-01-07 00:40:45,31.2,4.881
2022-01-07 00:40:46,31.1,4.914
2022-01-07 00:40:47,31.1,4.914
2022-01-07 00:40:48,31.1,4.914
2022-01-07 00:40:49,31.0,4.2419
2022-01-07 00:40:50,31.0,4.2419
2022-01-07 00:40:51,31.0,4.2419
2022-01-07 00:40:52,31.2,3.9072
2022-01-07 00:40:53,31.2,3.9072
2022-01-07 00:40:54,31.2,3.9072
2022-01-07 00:40:55,31.1,3.9132
2022-01-07 00:40:56,31.1,3.9132
2022-01-07 00:40:57,31.1,3.9132
2022-01-07 00:40:58,31.2,5.5675
2022-01-07 00:40:59,31.2,5.5675
2022-01-07 00:41:00,31.2,5.5675
2022-01-07 00:41:01,31.0,7.1852
2022-01-07 00:41:02,31.0,7.1852
2022-01-07 00:41:03,31.0,7.1852
2022-01-07 00:41:04,31.1,4.5486
2022-01-07 00:41:05,31.1,4.5486
2022-01-07 00:41:06,31.1,4.5486
2022-01-07 00:41:07,31.2,5.5335
2022-01-07 00:41:08,31.2,5.5335
2022-01-07 00:41:09,31.2,5.5335
2022-01-07 00:41:10,31.2,4.905
2022-01-07 00:41:11,31.2,4.905
2022-01-07 00:41:12,31.2,4.905
2022-01-07 00:41:13,31.1,5.5505
2022-01-07 00:41:14,31.1,5.5505
2022-01-07 00:41:15,31.1,5.5505
